Phase,,,
Ch1,,Ch2,
X,Y,X,Y
Hz,deg,Hz,deg
1045.13888888889,-2.48458967088638,1045.13888888889,-6.76082817425853
1048.61111111111,-2.38538802804109,1048.61111111111,-6.66638815920942
1052.08333333333,-2.33710417089057,1052.08333333333,-6.47936816216782
1055.55555555556,-2.20637612264829,1055.55555555556,-6.3958733544344
1059.02777777778,-2.12954478436973,1059.02777777778,-6.26890585902356
1062.5,-1.99806470749661,1062.5,-6.15364523107166
1065.97222222222,-1.92436729390698,1065.97222222222,-6.09477952316752
1069.44444444444,-1.86168529678588,1069.44444444444,-5.95377129054026
1072.91666666667,-1.81188580930109,1072.91666666667,-5.92307106130659
1076.38888888889,-1.66432957738471,1076.38888888889,-5.81994416412294
1079.86111111111,-1.62342060301592,1079.86111111111,-5.81606166827112
1083.33333333333,-1.48813755792094,1083.33333333333,-5.78277620910058
1086.80555555556,-1.43002941969229,1086.80555555556,-5.74407048034004
1090.27777777778,-1.3377353005622,1090.27777777778,-5.71503628291327
1093.75,-1.23109848308712,1093.75,-5.65885466544478
1097.22222222222,-1.1115404478449,1097.22222222222,-5.58895207164198
1100.69444444444,-1.03468153114409,1100.69444444444,-5.50896462207254
1104.16666666667,-0.962007558827395,1104.16666666667,-5.48054020399059
1107.63888888889,-0.849047533189378,1107.63888888889,-5.41824966217939
1111.11111111111,-0.762522339210932,1111.11111111111,-5.33314954855973
1114.58333333333,-0.684583672026292,1114.58333333333,-5.25616348501347
1118.05555555556,-0.580743351507124,1118.05555555556,-5.1432594010422
1121.52777777778,-0.477598502366902,1121.52777777778,-5.1171354399014
1125,-0.327253633322414,1125,-5.04495752355649
1128.47222222222,-0.26063543917104,1128.47222222222,-4.84945318579463
1131.94444444444,-0.143562962788792,1131.94444444444,-4.72778598471155
1135.41666666667,-0.0777452474516167,1135.41666666667,-4.56056625032295
1138.88888888889,-0.0184225317557889,1138.88888888889,-4.50662417423797
1142.36111111111,0.0651846910334939,1142.36111111111,-4.35100534013799
1145.83333333333,0.203881228916714,1145.83333333333,-4.23988836561631
1149.30555555556,0.332698381744194,1149.30555555556,-4.08732308430763
1152.77777777778,0.471494023008688,1152.77777777778,-3.93850242220617
1156.25,0.517154090553731,1156.25,-3.78768970417315
1159.72222222222,0.634919167247631,1159.72222222222,-3.66430305224998
1163.19444444444,0.662517475416678,1163.19444444444,-3.53233403999377
1166.66666666667,0.806349387181683,1166.66666666667,-3.44466501846205
1170.13888888889,0.886373680924578,1170.13888888889,-3.27262989710147
1173.61111111111,0.918398253479666,1173.61111111111,-3.16878310591397
1177.08333333333,1.00003648513751,1177.08333333333,-3.06181854728374
1180.55555555556,1.07057402593978,1180.55555555556,-2.83710103935744
1184.02777777778,1.22705102087514,1184.02777777778,-2.70943045214432
1187.5,1.23841758698245,1187.5,-2.58768996152611
1190.97222222222,1.21687586778387,1190.97222222222,-2.46094623938853
1194.44444444444,1.33201623681379,1194.44444444444,-2.41675187151986
1197.91666666667,1.47578808471559,1197.91666666667,-2.24922760997259
1201.38888888889,1.59114619666883,1201.38888888889,-2.10557947204671
1204.86111111111,1.77053537446756,1204.86111111111,-1.96100160856071
1208.33333333333,1.94850282021679,1208.33333333333,-1.8251483578407
1211.80555555556,2.12953839033207,1211.80555555556,-1.61169768181236
1215.27777777778,2.23235462619812,1215.27777777778,-1.40719213561027
1218.75,2.40433191459601,1218.75,-1.18577146886361
1222.22222222222,2.53628294084234,1222.22222222222,-1.03827972923932
1225.69444444444,2.67278929006801,1225.69444444444,-0.89954422801469
1229.16666666667,2.73432015515186,1229.16666666667,-0.665628306301244
1232.63888888889,2.84779712547845,1232.63888888889,-0.520397843335729
1236.11111111111,2.92040686534301,1236.11111111111,-0.356365426399293
1239.58333333333,3.00702561138712,1239.58333333333,-0.226076638865834
1243.05555555556,3.10676389341387,1243.05555555556,-0.0133679691713837
1246.52777777778,3.23549260252736,1246.52777777778,0.114424522335128
1250,3.37563637044235,1250,0.192409108643915
1253.47222222222,3.48068707711701,1253.47222222222,0.409653727476211
1256.94444444444,3.5606771390145,1256.94444444444,0.547074403675367
1260.41666666667,3.65885607818336,1260.41666666667,0.663192726520322
1263.88888888889,3.76850754075019,1263.88888888889,0.782933310190288
1267.36111111111,3.84229576532675,1267.36111111111,0.945564733233596
1270.83333333333,3.97929773100088,1270.83333333333,1.14439512676392
1274.30555555556,4.05804953576165,1274.30555555556,1.24929431064896
1277.77777777778,4.17596662882335,1277.77777777778,1.42457219408493
1281.25,4.20651265582154,1281.25,1.57409812349636
1284.72222222222,4.31104493751042,1284.72222222222,1.71624567653862
1288.19444444444,4.35237231057579,1288.19444444444,1.91374375608967
1291.66666666667,4.36987926611914,1291.66666666667,2.10342145094376
1295.13888888889,4.41135216666049,1295.13888888889,2.28430729487809
1298.61111111111,4.45033223327931,1298.61111111111,2.48791388518464
1302.08333333333,4.45968880007405,1302.08333333333,2.61586035888803
1305.55555555556,4.48788976086382,1305.55555555556,2.81512726645951
1309.02777777778,4.48307631590569,1309.02777777778,2.96399241944835
1312.5,4.44384778093843,1312.5,3.1139011697353
1315.97222222222,4.45034840903031,1315.97222222222,3.27040495969328
1319.44444444444,4.47138227031797,1319.44444444444,3.40472983256484
1322.91666666667,4.5131486782056,1322.91666666667,3.50962171418973
1326.38888888889,4.49378448928456,1326.38888888889,3.66559853493584
1329.86111111111,4.49190747099664,1329.86111111111,3.78701000376026
1333.33333333333,4.52350399096167,1333.33333333333,3.87879370950054
1336.80555555556,4.55878867323588,1336.80555555556,4.01526398639373
1340.27777777778,4.58866692512606,1340.27777777778,4.13929828014079
